room_index,room_dim,mic_region,z_slice,t60,source_position
6704,"[7.51, 11.94, 3.43]","[[1.9, 2.9], [8.66, 9.66]]",1.13,0.5068639797984752,"[1.3050283963266176, 9.410305790373751, 1.2183439703780294]"
6705,"[9.83, 8.89, 3.96]","[[5.69, 6.69], [4.14, 5.14]]",2.93,0.5201791208292441,"[5.09855379840827, 7.802605693496085, 2.9101764119318143]"
6706,"[9.01, 8.39, 3.37]","[[4.57, 5.57], [3.63, 4.63]]",0.88,0.48559032969656646,"[2.852192631136042, 3.49594792739021, 1.4168955254097284]"
6707,"[8.06, 9.95, 3.93]","[[4.11, 5.11], [1.9, 2.9]]",1.31,0.5096231749608232,"[7.5032389950264164, 4.9406816978219155, 2.0409597221992577]"
6708,"[9.01, 10.29, 3.43]","[[1.09, 2.09], [0.66, 1.66]]",0.9,0.5106329143039093,"[3.498579660721985, 2.9790939150131894, 0.7082703965106801]"
6709,"[10.21, 10.69, 3.65]","[[4.24, 5.24], [3.43, 4.43]]",0.78,0.5360770410555624,"[8.538523941964067, 6.860002789539017, 0.9465018859493088]"
6710,"[7.8, 9.72, 4.03]","[[4.35, 5.35], [7.08, 8.08]]",2.17,0.5061171375770448,"[5.19069458029065, 3.815431663546435, 2.328122685575725]"
6711,"[11.02, 9.22, 2.63]","[[8.88, 9.88], [5.99, 6.99]]",0.96,0.4909857486553799,"[6.696646798210011, 6.99239846280747, 2.078102683469387]"
6712,"[10.62, 9.43, 3.42]","[[8.38, 9.38], [2.59, 3.59]]",2.91,0.5190122020401176,"[0.995949371967282, 0.6016137983403906, 0.641101950765334]"
6713,"[11.88, 7.65, 4.1]","[[9.63, 10.63], [2.57, 3.57]]",2.25,0.5285280504548172,"[10.700280300828084, 2.6710632569560295, 1.048015923319198]"
6714,"[8.56, 11.18, 2.9]","[[5.76, 6.76], [2.63, 3.63]]",1.97,0.4952615271928936,"[5.03485768393625, 5.042436886862371, 0.9535917810394448]"
6715,"[6.94, 9.18, 4.5]","[[3.56, 4.56], [4.7, 5.7]]",0.96,0.4989278130121747,"[5.5276716219557995, 0.8835303119246865, 1.1887763912729583]"
6716,"[11.74, 6.65, 3.51]","[[1.65, 2.65], [2.16, 3.16]]",2.81,0.4938271832569364,"[4.856756099041686, 2.2847215795944704, 1.7925534428056311]"
6717,"[11.89, 8.42, 4.24]","[[10.3, 11.3], [6.12, 7.12]]",3.46,0.5432435487048791,"[0.9577524131931605, 7.592309098525799, 3.160418129239683]"
6718,"[6.45, 11.68, 4.0]","[[1.52, 2.52], [3.06, 4.06]]",2.23,0.5045562626722988,"[4.904739248022138, 9.134402634105461, 2.89560150259788]"
6719,"[8.53, 10.54, 4.0]","[[4.8, 5.8], [5.14, 6.14]]",0.73,0.5245209046767235,"[5.390580939688099, 1.1516254522973965, 2.7960569723309394]"
6720,"[9.55, 10.08, 3.18]","[[7.13, 8.13], [2.95, 3.95]]",2.18,0.5063316661561983,"[1.4381242669637668, 0.6570928111310446, 0.63386447120963]"
6721,"[9.75, 10.88, 3.35]","[[1.77, 2.77], [3.03, 4.03]]",1.23,0.5231763627053613,"[9.21987398970892, 4.250849715391803, 2.116448464308477]"
6722,"[10.54, 7.27, 4.3]","[[3.98, 4.98], [1.42, 2.42]]",3.29,0.5146393041019395,"[7.679929315098846, 3.920717463966311, 3.3717903111781724]"
6723,"[11.75, 8.61, 3.94]","[[1.35, 2.35], [4.83, 5.83]]",1.4,0.5361396823706159,"[8.539792071806499, 1.3483437033561114, 1.0743885650205094]"
6724,"[10.81, 7.92, 3.92]","[[6.63, 7.63], [1.15, 2.15]]",1.69,0.5167176050664479,"[1.1085836010063965, 2.164428780068749, 2.8432338129587458]"
6725,"[7.63, 11.22, 3.64]","[[5.4, 6.4], [4.83, 5.83]]",0.74,0.5083408824162605,"[0.9903906028477061, 3.413982289346345, 1.6058903871246568]"
6726,"[10.73, 9.82, 4.36]","[[6.55, 7.55], [6.0, 7.0]]",3.51,0.5521714017455865,"[10.09274222074431, 1.9337985547143937, 2.7257402022009267]"
6727,"[10.52, 9.84, 3.99]","[[6.19, 7.19], [4.99, 5.99]]",1.25,0.5401557708233106,"[7.019916418688272, 8.062243657442346, 0.9832869856632508]"
6728,"[10.0, 10.07, 2.65]","[[5.85, 6.85], [4.97, 5.97]]",1.79,0.4908315895675107,"[0.5142376930584766, 9.334167023096843, 1.2790638803680974]"
6729,"[9.3, 11.11, 4.09]","[[4.24, 5.24], [6.75, 7.75]]",1.93,0.5427392820305577,"[2.402994722538521, 9.016929435658687, 1.4001298187680908]"
6730,"[9.58, 6.53, 4.32]","[[3.23, 4.23], [2.13, 3.13]]",3.59,0.4922582336638178,"[4.73426381821115, 3.1237432598447623, 3.7434354400029672]"
6731,"[9.53, 11.66, 4.46]","[[3.9, 4.9], [10.13, 11.13]]",1.5,0.5607328405411005,"[6.666050437616429, 3.6341989334134364, 2.2034787008631045]"
6732,"[10.03, 7.99, 3.9]","[[2.58, 3.58], [1.28, 2.28]]",2.15,0.5086772030338362,"[7.876851086312225, 6.97451348989452, 3.1941704916877667]"
6733,"[6.27, 11.22, 4.06]","[[3.99, 4.99], [8.1, 9.1]]",1.39,0.4985044721452938,"[3.7402148869706746, 10.385370520909586, 1.6536126461217064]"
6734,"[10.54, 8.28, 4.44]","[[7.28, 8.28], [3.21, 4.21]]",3.53,0.5329460186217673,"[2.581581507892269, 5.649568771913318, 0.5848133819791368]"
6735,"[10.03, 9.93, 2.66]","[[6.59, 7.59], [3.93, 4.93]]",1.43,0.4900142727181853,"[5.068281978643283, 8.157831759227495, 1.665517141069617]"
6736,"[9.9, 11.71, 3.42]","[[7.01, 8.01], [6.9, 7.9]]",0.68,0.5355367308887725,"[0.6456698743502713, 8.28978682550678, 2.6514096004318226]"
6737,"[8.98, 11.65, 2.57]","[[6.29, 7.29], [3.4, 4.4]]",0.67,0.49167920019376554,"[4.19322478881705, 10.259585165663731, 1.0795116191957992]"
6738,"[9.78, 10.58, 3.16]","[[6.27, 7.27], [6.24, 7.24]]",2.26,0.5137730173273448,"[2.6329499563701173, 8.252602893851751, 2.2715947460211856]"
6739,"[9.52, 10.26, 2.96]","[[4.55, 5.55], [6.85, 7.85]]",1.02,0.49987976525699473,"[6.444204129242445, 3.5250210475113812, 1.2559057215300826]"
6740,"[10.97, 8.4, 3.17]","[[7.02, 8.02], [2.22, 3.22]]",1.07,0.5010417457221296,"[7.566017588072436, 2.0723541180147396, 0.7737980499393721]"
6741,"[11.79, 8.95, 3.09]","[[3.29, 4.29], [1.22, 2.22]]",1.5,0.5134567831573172,"[9.870106298135033, 0.657414227519437, 0.8176281205148593]"
6742,"[10.17, 11.28, 3.12]","[[1.52, 2.52], [8.02, 9.02]]",1.21,0.5239840081130128,"[7.027152332760185, 10.24047787561423, 0.522756208414787]"
6743,"[11.97, 6.56, 3.66]","[[7.94, 8.94], [4.66, 5.66]]",2.34,0.49920455954588516,"[0.996350749532199, 2.666696038272344, 0.5011837662911088]"
6744,"[10.13, 7.11, 4.24]","[[5.62, 6.62], [1.74, 2.74]]",1.39,0.5060596746975227,"[4.641097580404435, 4.104284121532929, 0.8204269072533772]"
6745,"[9.25, 11.66, 3.45]","[[0.5, 1.5], [3.17, 4.17]]",1.51,0.5283714383411786,"[4.2327076383040385, 1.90719015596868, 1.9872727981035698]"
6746,"[8.91, 10.93, 3.25]","[[7.34, 8.34], [9.01, 10.01]]",2.41,0.5100991190110176,"[2.936016945344507, 4.232106817844102, 2.4744985044452052]"
6747,"[10.16, 11.0, 4.11]","[[2.4, 3.4], [6.24, 7.24]]",2.39,0.5521533358953706,"[7.485458124037163, 4.400389233318837, 2.339059903558359]"
6748,"[9.76, 9.89, 2.63]","[[1.14, 2.14], [6.0, 7.0]]",2.04,0.48519648301594354,"[3.3945204038928227, 4.330683515944342, 1.7196293469170905]"
6749,"[11.89, 8.56, 3.02]","[[1.47, 2.47], [4.2, 5.2]]",0.63,0.5067922661857789,"[6.95787568189648, 4.267313807626664, 0.9347018647852892]"
6750,"[10.84, 10.35, 3.9]","[[8.35, 9.35], [7.87, 8.87]]",3.26,0.5466689021456691,"[5.087422262546968, 4.748137672365739, 2.906859188111037]"
6751,"[10.9, 9.47, 4.02]","[[6.44, 7.44], [3.94, 4.94]]",1.33,0.5406806578073755,"[0.8126683286881403, 1.7697927810539082, 0.6356732085065553]"
6752,"[10.23, 8.05, 3.52]","[[4.89, 5.89], [0.88, 1.88]]",1.72,0.5001756861651215,"[7.704916287449178, 7.176890935369672, 0.7215375632309536]"
6753,"[10.15, 8.87, 2.8]","[[4.58, 5.58], [3.32, 4.32]]",0.7,0.4844024002900261,"[5.394633283301225, 4.72755859371844, 2.153400343032142]"
6754,"[10.09, 9.62, 3.45]","[[3.28, 4.28], [4.74, 5.74]]",2.37,0.5164701866704794,"[8.779801722345987, 6.941950273320004, 1.7030482668895546]"
6755,"[11.7, 11.04, 3.61]","[[6.19, 7.19], [4.66, 5.66]]",0.85,0.5538521556316999,"[5.741237296266402, 5.107642877420401, 2.5589264214639167]"
6756,"[10.36, 9.16, 4.44]","[[7.92, 8.92], [6.0, 7.0]]",1.82,0.542405931789838,"[1.8296151055379082, 2.7095084730221637, 2.66469979771645]"
6757,"[10.23, 9.62, 4.31]","[[2.68, 3.68], [2.57, 3.57]]",1.02,0.5431572737367832,"[8.145995425644703, 6.828038039718052, 1.534187747901536]"
6758,"[9.25, 10.95, 4.48]","[[1.91, 2.91], [4.74, 5.74]]",1.51,0.5507768051374615,"[6.7917326055323715, 4.846350851868857, 3.5775477664062083]"
6759,"[10.84, 11.39, 4.02]","[[4.1, 5.1], [8.68, 9.68]]",0.61,0.560902555435144,"[6.122859421597466, 5.851175022555405, 1.8773082325052064]"
6760,"[7.46, 7.88, 4.29]","[[1.12, 2.12], [1.18, 2.18]]",1.49,0.4844478076582066,"[4.8621342110731645, 0.9614612285428815, 3.3319337309951718]"
6761,"[11.64, 8.69, 2.81]","[[8.08, 9.08], [2.45, 3.45]]",2.22,0.4979565599335801,"[1.4627693913563853, 2.609400901194526, 1.2201864342322297]"
6762,"[10.03, 7.85, 3.87]","[[5.71, 6.71], [5.52, 6.52]]",2.66,0.5058092042439913,"[1.1018170948672097, 2.3630464305835055, 3.1899556446992987]"
6763,"[7.91, 7.95, 4.38]","[[1.29, 2.29], [2.68, 3.68]]",2.25,0.49440460789114404,"[1.4386842942341997, 7.0449526254634325, 1.1785590498096075]"
6764,"[11.63, 7.79, 3.39]","[[3.06, 4.06], [4.16, 5.16]]",2.0,0.5067023863570647,"[2.9911230132654554, 1.7278055293427448, 2.1549381413625452]"
6765,"[9.71, 11.62, 2.95]","[[2.84, 3.84], [6.0, 7.0]]",0.77,0.5157843172245248,"[4.788680187834105, 6.72264432305096, 2.181015423381883]"
6766,"[9.43, 9.47, 3.12]","[[4.91, 5.91], [0.94, 1.94]]",2.58,0.4957042290973517,"[4.241156487193875, 2.130371528662195, 1.9487967574860767]"
6767,"[7.42, 10.58, 3.2]","[[1.93, 2.93], [8.57, 9.57]]",2.2,0.48401028333750606,"[4.529034412826639, 7.954099521892655, 1.7970438306930412]"
6768,"[11.3, 11.64, 3.39]","[[8.55, 9.55], [9.76, 10.76]]",1.53,0.5488000917200966,"[4.851678540002095, 6.272455953280194, 2.4692892325132036]"
6769,"[9.85, 8.01, 3.56]","[[5.79, 6.79], [2.2, 3.2]]",2.73,0.4966148735842284,"[3.6002470161461875, 4.309220136843862, 2.9230268717746477]"
6770,"[10.08, 11.23, 3.41]","[[2.96, 3.96], [7.78, 8.78]]",2.01,0.5325146135145001,"[3.592825276207679, 9.28810257683133, 1.9523556613842004]"
6771,"[10.1, 9.28, 4.17]","[[1.49, 2.49], [4.54, 5.54]]",2.48,0.5339214052935681,"[9.344884237558434, 2.562128778756975, 2.2196962031964063]"
6772,"[10.11, 9.14, 2.85]","[[2.11, 3.11], [1.76, 2.76]]",2.02,0.48934097494666906,"[7.983816363974244, 1.676233311197394, 1.7778547372609206]"
6773,"[6.8, 11.84, 4.06]","[[4.64, 5.64], [7.88, 8.88]]",1.84,0.5137405286542861,"[0.6774884402087481, 5.065890452698173, 3.2193805896849494]"
6774,"[8.53, 11.97, 2.96]","[[6.8, 7.8], [7.2, 8.2]]",0.86,0.5048870720845468,"[6.864907019865614, 6.263111029139045, 2.457638463625979]"
6775,"[7.19, 11.56, 4.19]","[[1.88, 2.88], [1.12, 2.12]]",2.6,0.520894194332759,"[1.8810336159755434, 10.788003391006232, 2.6514565892848116]"
6776,"[10.29, 7.5, 3.79]","[[8.2, 9.2], [3.49, 4.49]]",3.14,0.5011901205117734,"[4.912564926719139, 5.300097691529178, 1.660378405173309]"
6777,"[8.44, 9.21, 3.43]","[[6.67, 7.67], [3.45, 4.45]]",1.5,0.49073301118497137,"[6.272583946784169, 4.424343061639707, 0.6162909841649864]"
6778,"[11.72, 10.57, 3.93]","[[3.77, 4.77], [5.73, 6.73]]",3.04,0.5587227388348804,"[4.27607078576575, 7.66858586280457, 1.0921619614322156]"
6779,"[7.71, 8.82, 3.76]","[[6.09, 7.09], [2.78, 3.78]]",3.07,0.4860048101087139,"[5.158026373386253, 1.5243066391025648, 1.109408122041498]"
6780,"[8.71, 10.08, 3.53]","[[6.18, 7.18], [3.9, 4.9]]",1.75,0.5077258820512981,"[8.022764637260474, 7.014723292929496, 2.4921777924003408]"
6781,"[10.86, 11.74, 2.87]","[[1.42, 2.42], [7.32, 8.32]]",2.17,0.5264787529135881,"[9.75453729173233, 3.4719444195304727, 1.595986422058933]"
6782,"[11.23, 9.67, 3.64]","[[9.69, 10.69], [5.53, 6.53]]",2.38,0.535195979638314,"[8.36584833469081, 4.896826407750401, 1.4278829027266533]"
6783,"[10.9, 11.95, 2.7]","[[6.39, 7.39], [2.91, 3.91]]",2.09,0.5220011235197796,"[9.276523333981292, 6.63363525262267, 1.8206174561923443]"
6784,"[8.9, 8.26, 4.12]","[[6.48, 7.48], [5.3, 6.3]]",1.43,0.5051294901995917,"[2.239770825359856, 2.2131158688258177, 1.0377710669171578]"
6785,"[8.85, 9.31, 3.19]","[[3.82, 4.82], [0.99, 1.99]]",0.62,0.4891177450314508,"[6.868420581066934, 6.575695932924795, 0.7546662058413591]"
6786,"[10.26, 8.73, 4.34]","[[1.66, 2.66], [3.98, 4.98]]",2.7,0.5333093468384082,"[1.6874445824584243, 3.0120946428518924, 1.7284679019787623]"
6787,"[7.89, 10.16, 4.26]","[[1.56, 2.56], [3.5, 4.5]]",0.75,0.5186788806676104,"[3.8881040847885835, 7.459048006815061, 1.6612974732546661]"
6788,"[10.47, 7.86, 4.34]","[[6.57, 7.57], [3.74, 4.74]]",3.57,0.5237433288799979,"[4.122583198675482, 2.4231933462888016, 3.4237208652863576]"
6789,"[8.1, 11.88, 3.93]","[[5.17, 6.17], [6.37, 7.37]]",3.16,0.5302004425738054,"[6.005171815659147, 1.8352785729113499, 0.6250495401466218]"
6790,"[9.62, 11.31, 2.68]","[[7.92, 8.92], [2.42, 3.42]]",2.01,0.5008408424579348,"[5.676506717492211, 5.413180734444543, 0.6744385964316426]"
6791,"[6.39, 11.45, 3.5]","[[3.69, 4.69], [8.66, 9.66]]",2.64,0.4861773411879915,"[2.5641301148971163, 5.621547590237465, 1.8339762652648948]"
6792,"[9.71, 9.84, 4.06]","[[5.99, 6.99], [1.94, 2.94]]",3.43,0.5330724940983005,"[4.384234614860965, 1.5196952700169721, 2.1318527162736562]"
6793,"[9.44, 6.31, 4.41]","[[6.95, 7.95], [3.03, 4.03]]",1.64,0.4890543851826109,"[6.426421036322412, 5.548745802060289, 3.152507236743872]"
6794,"[7.36, 9.29, 3.88]","[[3.97, 4.97], [7.39, 8.39]]",2.6,0.49016856602059045,"[3.1179399705429103, 6.717819452747221, 2.583704046507898]"
6795,"[7.51, 11.7, 2.94]","[[1.89, 2.89], [4.94, 5.94]]",2.15,0.4871650135822466,"[3.8638615910421557, 6.311616509911859, 2.3810710846787098]"
6796,"[9.31, 11.81, 3.52]","[[1.17, 2.17], [2.31, 3.31]]",1.36,0.5328129829389769,"[5.1050105737577205, 7.351261241694967, 3.0105965192683737]"
6797,"[9.64, 11.9, 3.5]","[[3.56, 4.56], [0.64, 1.64]]",1.63,0.5369599303078657,"[7.881797472766287, 6.543692671076554, 0.6446021694884039]"
6798,"[7.42, 10.25, 3.91]","[[3.74, 4.74], [6.01, 7.01]]",2.76,0.5030591772973334,"[6.918719459002428, 9.483222804855993, 0.8310980405666037]"
6799,"[10.96, 10.93, 3.61]","[[2.85, 3.85], [3.46, 4.46]]",1.89,0.5453438586809649,"[6.88161417368361, 2.70643830487068, 2.524505138805098]"
6800,"[9.89, 8.32, 3.88]","[[2.63, 3.63], [5.65, 6.65]]",3.27,0.5110793493053487,"[0.6826877505905734, 2.119422107574959, 0.9139489066089412]"
6801,"[10.66, 9.93, 2.87]","[[5.87, 6.87], [4.23, 5.23]]",0.54,0.5054729709791811,"[6.214691615672429, 8.70924210316053, 1.253485449978235]"
6802,"[11.27, 9.73, 3.54]","[[9.19, 10.19], [7.75, 8.75]]",1.66,0.5331504047684641,"[8.14265079288888, 8.25515890086053, 1.82867813895086]"
6803,"[11.62, 8.38, 2.73]","[[3.08, 4.08], [4.2, 5.2]]",1.69,0.4903993263685895,"[3.1769992764360895, 5.984075932829732, 1.3092331690498615]"
6804,"[8.37, 11.75, 4.18]","[[1.22, 2.22], [2.91, 3.91]]",2.58,0.539624297657773,"[5.026035644452517, 5.865117187613141, 0.5509424581753994]"
6805,"[9.47, 11.79, 3.63]","[[2.71, 3.71], [6.33, 7.33]]",1.51,0.5380203063749636,"[0.7271323046001089, 6.286977296352571, 1.6823330166608985]"
6806,"[8.58, 8.73, 3.89]","[[4.96, 5.96], [4.42, 5.42]]",1.72,0.5007572945487956,"[8.017311997984029, 7.5226884565275, 3.0737026107582675]"
6807,"[10.35, 8.31, 3.98]","[[0.59, 1.59], [3.85, 4.85]]",1.67,0.5189503558691912,"[7.283260936469831, 5.330633025976762, 1.7967152598531375]"
6808,"[10.29, 10.99, 3.21]","[[6.73, 7.73], [6.22, 7.22]]",1.03,0.5255787058936068,"[9.259666887885837, 5.317208114023136, 0.5136663207387107]"
6809,"[7.04, 9.1, 3.95]","[[3.85, 4.85], [6.99, 7.99]]",1.35,0.48483489824331316,"[4.364827358847922, 4.9192631094241985, 2.7586033462606787]"
6810,"[9.6, 10.14, 3.86]","[[1.67, 2.67], [4.47, 5.47]]",2.15,0.5294730881042465,"[5.095126281147854, 4.722895865273317, 0.745873028980033]"
6811,"[9.56, 7.14, 4.47]","[[2.51, 3.51], [4.88, 5.88]]",2.13,0.5059605430678947,"[7.305150666170867, 2.404488929741639, 0.6620661002561066]"
6812,"[11.09, 11.51, 2.61]","[[1.99, 2.99], [8.1, 9.1]]",1.36,0.5158883180504805,"[9.170975739778301, 2.9177134202893598, 0.7575045109196181]"
6813,"[7.64, 10.8, 4.36]","[[4.35, 5.35], [5.79, 6.79]]",3.07,0.5245609368661187,"[0.7940287677711084, 9.113138875023196, 1.2023238345184044]"
6814,"[10.63, 10.82, 3.79]","[[4.16, 5.16], [1.39, 2.39]]",3.08,0.5462439311680992,"[7.1770674072429115, 5.965804184782414, 3.2384849964483124]"
6815,"[9.18, 9.17, 3.69]","[[2.11, 3.11], [4.99, 5.99]]",1.07,0.5079819795878842,"[1.1645630012933061, 6.309288826998894, 1.0730525572129248]"
6816,"[8.18, 10.57, 3.14]","[[2.36, 3.36], [6.86, 7.86]]",2.48,0.49277706415351064,"[1.269293107166817, 0.6742965313992773, 1.7526365988083779]"
6817,"[7.07, 11.18, 3.53]","[[3.48, 4.48], [1.68, 2.68]]",1.08,0.4958653399111328,"[4.493993824962439, 1.2414563877329596, 0.5763414500960584]"
6818,"[10.99, 10.47, 3.35]","[[0.95, 1.95], [2.61, 3.61]]",1.58,0.5323571870961863,"[1.7322297913874511, 6.64755562190624, 1.5692626646440242]"
6819,"[10.49, 9.72, 3.88]","[[7.12, 8.12], [4.94, 5.94]]",1.69,0.5352911044656504,"[7.044496400401629, 2.8222637475027414, 2.458458254067547]"
6820,"[10.42, 11.1, 2.88]","[[3.1, 4.1], [0.99, 1.99]]",0.93,0.5158716282324425,"[5.454041495379736, 0.6849802774325335, 0.8550407361691242]"
6821,"[8.86, 9.07, 3.95]","[[2.75, 3.75], [3.28, 4.28]]",1.46,0.5104259071891376,"[4.497457917186887, 1.1847032634961634, 2.0130541675559375]"
6822,"[6.63, 9.62, 4.13]","[[2.91, 3.91], [2.09, 3.09]]",0.83,0.4893660495457367,"[0.7868097148307713, 3.9571374358643947, 2.086261760852568]"
6823,"[10.14, 11.37, 3.81]","[[8.11, 9.11], [8.17, 9.17]]",3.19,0.5471080827937744,"[2.5607724848544007, 9.861384678639373, 2.4665959259890924]"
6824,"[7.65, 9.75, 4.06]","[[4.85, 5.85], [4.28, 5.28]]",1.7,0.5051099419516306,"[3.576867350457861, 2.446397566760809, 2.8198428477206043]"
6825,"[8.52, 11.43, 3.58]","[[5.52, 6.52], [7.71, 8.71]]",1.28,0.5210159014695226,"[6.525114762795683, 3.4571802744671882, 1.0113874565140006]"
6826,"[7.31, 10.51, 3.56]","[[2.0, 3.0], [7.44, 8.44]]",2.65,0.4936122236493342,"[3.938845440843264, 9.932508351450817, 1.0931264617894092]"
6827,"[8.8, 9.17, 3.39]","[[0.72, 1.72], [0.9, 1.9]]",0.52,0.49363344356605077,"[2.3532141841183076, 7.5154809593055605, 2.863472816461298]"
6828,"[10.73, 8.17, 3.73]","[[7.47, 8.47], [5.04, 6.04]]",2.2,0.5137779586798341,"[2.6567484961164656, 6.018258041987905, 1.6720744750026877]"
6829,"[11.03, 8.65, 3.85]","[[7.32, 8.32], [1.16, 2.16]]",0.8,0.5269136108475114,"[10.24459845442116, 0.604409294112172, 2.203803086375791]"
6830,"[10.06, 10.44, 2.98]","[[4.52, 5.52], [8.15, 9.15]]",0.79,0.5088338333002259,"[2.1277666867216762, 7.7208572873621995, 0.6506891677275887]"
6831,"[11.43, 7.26, 4.12]","[[5.95, 6.95], [2.32, 3.32]]",2.27,0.5188088174534126,"[5.442495219245802, 3.0721521047903875, 1.7235025164485496]"
6832,"[11.87, 9.59, 3.64]","[[10.21, 11.21], [5.86, 6.86]]",2.03,0.5405163845413208,"[4.105903809839397, 2.647221415611985, 0.9363745261808778]"
6833,"[9.83, 8.73, 3.84]","[[3.32, 4.32], [6.84, 7.84]]",2.2,0.5146537363353615,"[8.164528820660312, 5.915444918479576, 1.2542313096742237]"
6834,"[11.2, 8.77, 3.74]","[[4.01, 5.01], [6.68, 7.68]]",2.98,0.5269231967415426,"[8.19189994081664, 7.803748872754615, 1.9161802411953968]"
6835,"[9.55, 9.86, 4.41]","[[1.34, 2.34], [2.29, 3.29]]",1.06,0.540762907758127,"[0.9719014764776397, 4.467460366263311, 2.18471135110355]"
6836,"[10.35, 10.66, 2.82]","[[2.97, 3.97], [5.98, 6.98]]",1.8,0.5081661323287413,"[0.5778252801057407, 4.152152996809852, 1.5014660496419974]"
6837,"[10.73, 8.87, 2.83]","[[1.0, 2.0], [4.78, 5.78]]",1.07,0.49188054210371157,"[9.310679375863263, 1.7570885471910926, 1.2107273886322654]"
6838,"[6.01, 10.67, 4.24]","[[4.11, 5.11], [5.5, 6.5]]",0.69,0.492945234485185,"[1.1627676048297328, 6.622940269383181, 3.657304435065334]"
6839,"[11.07, 6.48, 4.45]","[[7.35, 8.35], [4.58, 5.58]]",0.72,0.5110614858098644,"[10.569501172104289, 1.723051543536362, 2.5424406967066053]"
6840,"[8.08, 11.64, 2.94]","[[0.74, 1.74], [7.7, 8.7]]",2.23,0.4948450345901594,"[1.375008846006804, 1.6930628452006427, 2.2777523406480666]"
6841,"[8.44, 9.37, 3.83]","[[5.87, 6.87], [0.5, 1.5]]",2.42,0.5051330109853346,"[2.9845716932380792, 7.222474908160535, 3.2165026502265937]"
6842,"[10.83, 7.58, 4.17]","[[4.33, 5.33], [0.63, 1.63]]",1.81,0.5189527664800941,"[9.444248049154348, 5.816438016736665, 0.8169771598984199]"
6843,"[11.99, 7.76, 3.21]","[[8.45, 9.45], [5.48, 6.48]]",1.34,0.5035483435580964,"[6.3021790815254715, 5.437157477741405, 2.392298051852042]"
6844,"[8.85, 11.3, 2.72]","[[5.04, 6.04], [7.96, 8.96]]",1.48,0.4929935607360154,"[4.980661002404681, 5.494716701272094, 1.2690404871367384]"
6845,"[10.7, 6.51, 3.62]","[[3.58, 4.58], [1.86, 2.86]]",0.53,0.4844350675645075,"[1.7369159575037267, 0.71554384070567, 2.3845418121418755]"
6846,"[7.63, 8.69, 4.01]","[[3.38, 4.38], [2.82, 3.82]]",3.36,0.49041905862616963,"[4.489704635244122, 4.955812487634212, 2.824970504382567]"
6847,"[8.95, 8.95, 3.58]","[[3.9, 4.9], [3.68, 4.68]]",0.86,0.49895756529168156,"[2.1396586033194094, 8.333829586477979, 0.9185526231796453]"
6848,"[11.82, 7.81, 3.16]","[[1.33, 2.33], [5.76, 6.76]]",2.09,0.5008884541906445,"[3.1822235797114393, 1.9618428043628362, 1.3061767086441312]"
6849,"[7.12, 9.25, 4.36]","[[1.87, 2.87], [3.17, 4.17]]",1.35,0.49910813606756343,"[3.460801341997103, 0.7078562452316717, 1.6765485962564386]"
6850,"[11.15, 9.91, 4.16]","[[5.44, 6.44], [7.07, 8.07]]",2.57,0.5522348816490114,"[9.39847742128281, 3.9461916267278005, 1.3368844373010256]"
6851,"[7.84, 9.56, 4.04]","[[5.31, 6.31], [3.42, 4.42]]",2.48,0.5051003832184974,"[0.9053547030219442, 1.933530005678216, 0.8219623269034617]"
6852,"[9.83, 11.21, 3.21]","[[5.6, 6.6], [3.47, 4.47]]",1.64,0.522652682336315,"[3.783907772710725, 4.145069509617034, 1.728345570832474]"
6853,"[8.08, 7.3, 4.26]","[[1.15, 2.15], [5.47, 6.47]]",3.55,0.48403739319941796,"[6.598440784849569, 5.14701124130948, 1.2950919671690486]"
6854,"[11.04, 7.48, 3.67]","[[5.34, 6.34], [1.97, 2.97]]",1.27,0.50519955123253,"[8.160782271069401, 4.279044911106013, 2.877345759990504]"
6855,"[11.44, 8.83, 2.69]","[[9.2, 10.2], [2.44, 3.44]]",1.74,0.4928761420896153,"[7.786266278178845, 0.6968932447997317, 1.3897100577151855]"
6856,"[8.16, 11.19, 3.1]","[[5.23, 6.23], [0.86, 1.86]]",2.14,0.4974893041702858,"[3.147789963129361, 9.573323052314043, 2.151665028590562]"
6857,"[7.11, 11.78, 3.01]","[[3.98, 4.98], [8.11, 9.11]]",0.67,0.4844111605614201,"[2.1311949495468516, 10.507034243593255, 0.8529508775313082]"
6858,"[11.01, 11.63, 3.52]","[[0.65, 1.65], [8.71, 9.71]]",1.58,0.5500165212663661,"[4.306191324016204, 2.6752312924281827, 2.6057464048180745]"
6859,"[11.29, 8.37, 3.3]","[[6.97, 7.97], [2.94, 3.94]]",1.55,0.5084226683469899,"[2.4401485561841754, 4.722168770614822, 1.3633386252088227]"
6860,"[10.23, 9.85, 3.44]","[[5.71, 6.71], [4.46, 5.46]]",1.75,0.5203662797631385,"[3.463463057172519, 4.123738301667435, 0.6635639687062751]"
6861,"[7.24, 10.66, 3.85]","[[4.8, 5.8], [0.79, 1.79]]",2.85,0.5029686901030123,"[0.8641592678083553, 2.3563743154033654, 1.2915579283660257]"
6862,"[6.05, 11.5, 4.19]","[[2.17, 3.17], [7.95, 8.95]]",2.8,0.5008134818728177,"[5.3193086863705945, 8.739514252548016, 2.35698911184678]"
