room_index,room_dim,mic_region,z_slice,t60,source_position
7430,"[11.67, 8.11, 2.73]","[[0.62, 1.62], [1.76, 2.76]]",1.2,0.4871861328972934,"[6.970292042395231, 7.521815857506799, 0.5209412762257578]"
7431,"[8.52, 10.4, 3.11]","[[1.89, 2.89], [7.36, 8.36]]",1.14,0.4944606640040027,"[1.5371569843434794, 6.211494954453183, 2.4876268119465177]"
7432,"[11.42, 11.56, 2.79]","[[5.17, 6.17], [8.17, 9.17]]",1.84,0.5272193167296636,"[5.846249867894815, 2.910392229842783, 0.92942214726191]"
7433,"[10.43, 6.86, 3.86]","[[4.06, 5.06], [3.73, 4.73]]",2.26,0.49471088948930975,"[5.626221889209685, 5.461606282193213, 0.7896917240244823]"
7434,"[11.71, 8.61, 4.46]","[[8.84, 9.84], [5.06, 6.06]]",2.52,0.5497526753619215,"[10.49661735548544, 6.7331245228563334, 0.5388545219581705]"
7435,"[10.25, 11.27, 3.99]","[[5.68, 6.68], [6.16, 7.16]]",2.36,0.5525413760524033,"[1.8095589351024202, 6.719224405124664, 2.82156635730943]"
7436,"[11.47, 11.95, 3.2]","[[8.09, 9.09], [9.1, 10.1]]",2.27,0.5469411383913858,"[7.442145584606129, 7.015031379980612, 0.552723422048342]"
7437,"[8.86, 10.95, 3.5]","[[1.38, 2.38], [1.54, 2.54]]",2.87,0.5180381302075006,"[0.5739876035843136, 3.61262414693517, 1.729539867386077]"
7438,"[10.62, 8.31, 4.48]","[[8.87, 9.87], [0.93, 1.93]]",2.67,0.5352209241772035,"[3.5707590888654073, 1.4088201532337, 3.1820896004484123]"
7439,"[10.72, 7.43, 4.04]","[[6.89, 7.89], [1.69, 2.69]]",1.82,0.5119668906992623,"[9.894448468614419, 5.887479352768915, 1.8472831515582728]"
7440,"[8.18, 10.2, 3.26]","[[1.49, 2.49], [7.72, 8.72]]",0.94,0.4929884796303067,"[4.501992835697874, 7.152635705357864, 1.0060772781530916]"
7441,"[11.51, 8.01, 3.46]","[[9.41, 10.41], [6.19, 7.19]]",2.21,0.5109838240117696,"[2.1013610874349755, 7.407144159157125, 0.8263449705474181]"
7442,"[10.72, 9.28, 3.42]","[[6.33, 7.33], [3.55, 4.55]]",2.14,0.5182599055842545,"[5.526068572594436, 2.3138286173630123, 2.1188686156447822]"
7443,"[9.34, 8.81, 3.37]","[[6.45, 7.45], [6.79, 7.79]]",2.83,0.4951676982335047,"[0.5582794718035906, 5.47643260592758, 0.722207980112456]"
7444,"[11.81, 11.66, 3.55]","[[3.53, 4.53], [6.4, 7.4]]",0.55,0.5591859682838171,"[6.038217100961369, 7.568424159889428, 2.3387939564355174]"
7445,"[10.33, 8.97, 3.04]","[[1.38, 2.38], [7.12, 8.12]]",0.53,0.4969392505248412,"[3.421079409214724, 2.904638354837303, 2.256525137764316]"
7446,"[9.23, 8.73, 3.65]","[[3.14, 4.14], [6.73, 7.73]]",2.97,0.5018122903888688,"[5.03285861464817, 0.7714075154061559, 1.6314282727125802]"
7447,"[7.61, 9.07, 4.27]","[[2.29, 3.29], [4.11, 5.11]]",3.45,0.5020491529024799,"[1.7611414227044326, 1.170221177903882, 0.9851599988539089]"
7448,"[10.63, 6.68, 3.67]","[[2.41, 3.41], [0.58, 1.58]]",1.03,0.4881537057252423,"[9.29446776738431, 1.850569004625894, 2.6466414653977908]"
7449,"[8.31, 10.78, 4.12]","[[6.34, 7.34], [5.13, 6.13]]",1.61,0.5274504201736709,"[7.329353246031945, 7.3308012128523625, 1.454683237472246]"
7450,"[9.7, 11.19, 3.26]","[[1.61, 2.61], [7.86, 8.86]]",1.19,0.5226930494242588,"[0.8826564480452938, 3.475116039307167, 1.3208604652367064]"
7451,"[10.18, 7.39, 4.17]","[[4.37, 5.37], [5.74, 6.74]]",1.96,0.509097350556024,"[2.7793118983686114, 4.86695344282684, 1.1828942325308054]"
7452,"[8.6, 11.24, 3.71]","[[2.45, 3.45], [3.04, 4.04]]",2.25,0.5242060547438305,"[1.2490210626274794, 0.7871982185676019, 1.1989259209591507]"
7453,"[11.09, 7.03, 3.97]","[[8.79, 9.79], [3.23, 4.23]]",1.8,0.5075761182623458,"[4.789390601361939, 3.58184853155769, 2.2698471987592956]"
7454,"[11.39, 8.2, 2.94]","[[1.04, 2.04], [2.03, 3.03]]",0.54,0.4940580757874933,"[8.520569552793566, 4.422789081739403, 0.8060921673845405]"
7455,"[11.2, 7.9, 4.21]","[[5.83, 6.83], [1.34, 2.34]]",1.03,0.5284930745470358,"[5.404224268903804, 5.518144664696415, 3.2701859247835863]"
7456,"[9.56, 11.64, 4.3]","[[5.61, 6.61], [2.89, 3.89]]",0.79,0.5567686253240846,"[3.2849946249249773, 2.2276138077308483, 2.2666911505017096]"
7457,"[10.18, 8.94, 3.63]","[[3.42, 4.42], [4.68, 5.68]]",2.04,0.5149378996765201,"[2.2397577826844435, 4.747455385721666, 2.2193507425905312]"
7458,"[10.92, 11.22, 2.85]","[[7.71, 8.71], [6.9, 7.9]]",2.0,0.5211956923773166,"[9.569056306356567, 4.37803732958298, 0.9881035222893696]"
7459,"[7.89, 8.61, 4.27]","[[4.0, 5.0], [0.63, 1.63]]",1.95,0.5002520877189057,"[4.833634196802453, 6.915331287773002, 2.3220073452083843]"
7460,"[11.44, 8.07, 3.19]","[[5.33, 6.33], [4.6, 5.6]]",1.77,0.5019634629814268,"[8.421012897378905, 6.641391836788971, 1.7028916430637726]"
7461,"[9.37, 10.67, 4.22]","[[4.6, 5.6], [3.43, 4.43]]",3.27,0.5425562799312198,"[1.4490642798552198, 2.1287617340005793, 2.523898507006476]"
7462,"[6.98, 8.76, 4.28]","[[2.71, 3.71], [1.67, 2.67]]",3.16,0.4886288574291475,"[1.9727467114764679, 5.706235427146397, 1.383082562911898]"
7463,"[8.06, 11.38, 4.18]","[[4.72, 5.72], [4.15, 5.15]]",3.15,0.5317499322661863,"[5.961416637251352, 6.726631708223714, 2.8738258796045715]"
7464,"[9.47, 11.03, 4.25]","[[4.77, 5.77], [7.61, 8.61]]",1.93,0.5483017495883816,"[7.138791369169671, 3.7478777952533666, 1.0089642608626739]"
7465,"[8.54, 11.36, 2.61]","[[6.87, 7.87], [3.28, 4.28]]",1.92,0.4849039444445944,"[1.5777420291012894, 7.942066725423105, 0.659353348861359]"
7466,"[10.95, 7.25, 4.21]","[[8.7, 9.7], [4.12, 5.12]]",1.32,0.5162488976115278,"[0.6231067593957863, 5.222205754348396, 3.076923557426161]"
7467,"[11.08, 8.14, 3.12]","[[1.56, 2.56], [4.81, 5.81]]",1.97,0.49682287741801434,"[4.242062883460134, 0.8499592245261776, 1.9676006681015243]"
7468,"[10.92, 7.82, 3.14]","[[5.23, 6.23], [3.8, 4.8]]",1.52,0.49137335027046314,"[4.201511182422735, 3.360066408278032, 1.399900501567167]"
7469,"[8.04, 10.41, 3.58]","[[0.94, 1.94], [1.12, 2.12]]",2.03,0.5039133492747441,"[6.856136187067188, 8.20476418959927, 1.2937803669922472]"
7470,"[10.51, 9.07, 4.35]","[[7.29, 8.29], [5.12, 6.12]]",3.73,0.5406018076111734,"[3.831029130353466, 5.697272493904266, 0.7997184862613826]"
7471,"[7.89, 10.14, 3.46]","[[2.24, 3.24], [2.63, 3.63]]",0.52,0.49496967481987375,"[3.314758626105288, 5.6343974602670865, 1.9431585455092788]"
7472,"[8.97, 11.07, 3.62]","[[3.66, 4.66], [5.85, 6.85]]",2.75,0.524468644958555,"[2.5067362661544714, 9.58517297933568, 2.599920276473585]"
7473,"[9.78, 8.4, 3.31]","[[2.18, 3.18], [3.66, 4.66]]",2.74,0.4929559950025525,"[0.7496549599972626, 5.930891635075117, 0.7275604979398733]"
7474,"[11.33, 11.27, 3.45]","[[8.88, 9.88], [7.56, 8.56]]",2.01,0.5474329594555223,"[7.335612466203383, 10.138995289963827, 1.9006877755758969]"
7475,"[11.18, 8.72, 3.33]","[[9.13, 10.13], [0.89, 1.89]]",1.31,0.5129646557172158,"[7.033632720753126, 5.7299104299764485, 0.9927284300830317]"
7476,"[10.55, 11.58, 3.25]","[[7.81, 8.81], [3.54, 4.54]]",0.72,0.5356995388010408,"[5.7132727150049, 9.381624419778275, 2.071828812273263]"
7477,"[10.7, 8.41, 3.52]","[[6.73, 7.73], [5.65, 6.65]]",1.66,0.5101878336099257,"[4.658097994054374, 1.6554964204301925, 2.126211794357129]"
7478,"[11.87, 10.38, 2.57]","[[2.22, 3.22], [3.73, 4.73]]",1.83,0.5101511109075644,"[2.3598524496047864, 5.101653448755143, 1.6274760940865898]"
7479,"[8.93, 9.16, 3.5]","[[6.31, 7.31], [6.39, 7.39]]",0.76,0.49877189399573485,"[3.2308149389555454, 7.338839698414815, 1.1032365829680473]"
7480,"[11.03, 10.88, 2.65]","[[1.71, 2.71], [2.65, 3.65]]",1.42,0.5106370732521816,"[1.2669849272425102, 9.457946062522927, 0.8438244533998904]"
7481,"[11.08, 11.76, 3.06]","[[3.99, 4.99], [5.95, 6.95]]",1.97,0.5361738122396688,"[4.236581363490072, 1.5867675553966711, 1.4632998449483536]"
7482,"[6.81, 11.41, 4.15]","[[2.84, 3.84], [9.52, 10.52]]",1.71,0.5122050217912041,"[5.895688590216555, 7.567852385050479, 0.9938748930853231]"
7483,"[9.36, 11.64, 3.1]","[[1.75, 2.75], [6.82, 7.82]]",1.69,0.5174335359504244,"[5.665620051550061, 6.1919797403557535, 0.6542261482464569]"
7484,"[10.09, 9.54, 3.99]","[[4.93, 5.93], [3.77, 4.77]]",0.57,0.531947233523216,"[9.118647033081578, 6.260394201973185, 1.0890080497295758]"
7485,"[7.95, 10.05, 4.32]","[[5.45, 6.45], [7.52, 8.52]]",1.77,0.5198844036792515,"[7.321639436846019, 2.5445725759139557, 1.9050470907654828]"
7486,"[10.8, 8.47, 3.87]","[[3.95, 4.95], [6.18, 7.18]]",1.33,0.5227447140175077,"[3.7428115865233496, 1.7648634170273216, 2.234052515839207]"
7487,"[10.01, 8.64, 4.2]","[[1.7, 2.7], [1.88, 2.88]]",3.38,0.5256512486925892,"[5.757794923352827, 4.366129406452373, 2.8110011206260004]"
7488,"[8.45, 9.42, 3.66]","[[4.03, 5.03], [0.93, 1.93]]",1.58,0.5007410612556149,"[7.841966880611103, 6.272340002390627, 2.1476669836596347]"
7489,"[11.31, 8.42, 3.57]","[[1.79, 2.79], [2.13, 3.13]]",2.88,0.5181751572596974,"[1.6344801757406537, 3.53877925756826, 2.603617114601289]"
7490,"[10.15, 9.45, 3.61]","[[4.64, 5.64], [4.17, 5.17]]",0.9,0.5202453136926797,"[7.003390143942566, 7.334394026341243, 2.011144703220565]"
7491,"[11.48, 9.65, 3.88]","[[4.36, 5.36], [4.04, 5.04]]",3.2,0.5446582410199883,"[1.645076806927053, 1.25863193488444, 3.014512494291872]"
7492,"[7.48, 8.11, 4.13]","[[2.47, 3.47], [6.28, 7.28]]",2.2,0.48370685097032473,"[2.335292466825904, 0.7592061112870359, 1.5916469873370134]"
7493,"[11.94, 10.95, 2.59]","[[9.65, 10.65], [4.66, 5.66]]",1.01,0.5177267346131923,"[9.93661372376433, 1.8956258051363517, 1.539271331581439]"
7494,"[11.89, 7.44, 3.41]","[[2.79, 3.79], [4.2, 5.2]]",0.85,0.5046723839808377,"[0.7671687876771996, 5.485433443308738, 2.042009833423605]"
7495,"[9.19, 8.07, 3.91]","[[4.37, 5.37], [1.41, 2.41]]",3.17,0.5002151089110526,"[5.5380868905268, 7.257170656591657, 1.824836834694654]"
7496,"[7.93, 10.48, 3.89]","[[2.7, 3.7], [7.3, 8.3]]",1.64,0.512491858535665,"[6.001670164531311, 5.531704130238142, 2.327367506598792]"
7497,"[6.67, 10.55, 3.94]","[[5.13, 6.13], [3.2, 4.2]]",1.68,0.495147373997717,"[4.507802590786966, 2.898281188837708, 1.1115744611599783]"
7498,"[11.44, 8.54, 2.99]","[[3.59, 4.59], [0.81, 1.81]]",1.7,0.5010443217023144,"[6.5866338888481115, 1.8994039102086984, 1.7604003933606336]"
7499,"[9.6, 8.63, 3.06]","[[7.77, 8.77], [2.03, 3.03]]",0.73,0.48504089836145303,"[6.817775756806548, 1.0174561850781438, 0.9977967505355921]"
7500,"[11.47, 10.78, 2.69]","[[2.33, 3.33], [7.45, 8.45]]",1.75,0.5157029592761428,"[4.671587988358048, 2.634032261577383, 1.087339974913091]"
7501,"[10.94, 10.02, 4.22]","[[3.37, 4.37], [8.07, 9.07]]",3.24,0.5529513485674813,"[1.1927320318646881, 6.923309735202801, 2.6209123255435505]"
7502,"[10.06, 7.85, 4.3]","[[7.78, 8.78], [1.34, 2.34]]",2.38,0.5180433841916343,"[2.698461784701349, 0.9456168179552553, 2.9413721380409443]"
7503,"[9.81, 8.04, 4.39]","[[2.05, 3.05], [1.86, 2.86]]",3.58,0.5202412898563354,"[5.873235716774251, 2.1171009948931134, 3.1500712160752027]"
7504,"[10.01, 9.48, 3.48]","[[2.69, 3.69], [3.79, 4.79]]",1.54,0.5148936312786312,"[3.6245452966198215, 1.3350225425615587, 0.9019957639432583]"
7505,"[11.6, 7.54, 4.42]","[[3.81, 4.81], [2.7, 3.7]]",2.11,0.5326854171559039,"[5.4641109878778815, 1.6150951093711639, 0.9340419262810935]"
7506,"[8.36, 10.69, 3.86]","[[4.92, 5.92], [5.99, 6.99]]",1.67,0.5198205347030829,"[4.976467032710717, 0.8219250464136981, 2.409278307623615]"
7507,"[9.81, 11.49, 3.34]","[[2.66, 3.66], [2.48, 3.48]]",1.42,0.5296912307487476,"[7.549696262233934, 9.42398815122837, 1.0234986519672533]"
7508,"[6.68, 10.12, 3.99]","[[1.23, 2.23], [1.51, 2.51]]",0.55,0.4920417663731793,"[2.240114607446009, 5.954069555882635, 1.2995144661456375]"
7509,"[11.21, 11.13, 3.87]","[[8.78, 9.78], [6.46, 7.46]]",1.7,0.5577910529066342,"[5.310444842831948, 8.538628633067637, 2.4559313913016814]"
7510,"[10.12, 9.11, 3.27]","[[7.89, 8.89], [3.07, 4.07]]",2.04,0.5046041269556368,"[7.689545248266703, 5.725666987300999, 2.301530379222614]"
7511,"[6.17, 10.33, 4.13]","[[4.42, 5.42], [7.65, 8.65]]",2.85,0.48928723967440846,"[5.384627198421908, 7.9172039106285235, 1.1618911426739142]"
7512,"[10.78, 10.23, 3.97]","[[1.77, 2.77], [0.52, 1.52]]",2.38,0.5467340743447587,"[10.195003339677816, 1.9749776520665696, 1.946916524790581]"
7513,"[7.94, 8.85, 4.06]","[[4.55, 5.55], [5.66, 6.66]]",3.05,0.49837534974255016,"[0.6061048136198666, 6.636579796068048, 0.9583936531888315]"
7514,"[9.3, 11.62, 3.93]","[[2.11, 3.11], [7.87, 8.87]]",2.06,0.5433012230157552,"[8.060680869183761, 3.2025248404373476, 0.8751493477024646]"
7515,"[9.67, 8.69, 4.25]","[[4.08, 5.08], [2.4, 3.4]]",1.66,0.5237371469513147,"[1.2660294128614635, 7.161926075801384, 3.203867299439781]"
7516,"[6.24, 10.72, 3.81]","[[3.54, 4.54], [3.79, 4.79]]",2.65,0.48563913118584656,"[2.9784093133146436, 9.471139592796789, 0.922373490584933]"
7517,"[8.48, 10.0, 3.38]","[[2.38, 3.38], [1.96, 2.96]]",2.63,0.49890126365893583,"[6.894641338391206, 7.368514501338459, 1.2309944135670021]"
7518,"[6.75, 10.13, 3.67]","[[3.46, 4.46], [3.93, 4.93]]",2.84,0.4838906134352826,"[4.15446028154426, 9.37710008675015, 1.0635168504945076]"
7519,"[8.02, 8.46, 4.1]","[[1.58, 2.58], [4.69, 5.69]]",1.34,0.4955254328911598,"[1.0208002540154806, 5.323835932651731, 2.8615308879357997]"
7520,"[9.36, 9.98, 2.68]","[[1.08, 2.08], [5.58, 6.58]]",1.32,0.48362070785410904,"[8.24114016195157, 5.966687506590198, 0.6124875970158925]"
7521,"[8.53, 8.73, 3.8]","[[1.91, 2.91], [5.12, 6.12]]",0.76,0.4974541865873747,"[7.4152839254985725, 0.7843942137571713, 2.2390846389658217]"
7522,"[9.52, 11.01, 2.87]","[[5.18, 6.18], [6.82, 7.82]]",2.23,0.5043596026634567,"[3.112980497990114, 4.18691183437851, 0.5906660918940091]"
7523,"[7.37, 10.67, 3.31]","[[2.62, 3.62], [4.77, 5.77]]",0.73,0.48801957427540243,"[5.9277918607612285, 7.120873580274267, 0.5154512084123537]"
7524,"[10.14, 10.82, 2.78]","[[4.11, 5.11], [7.7, 8.7]]",1.92,0.5059206030383454,"[8.587080441429158, 5.078945756096136, 1.696294796761956]"
7525,"[11.63, 10.77, 3.61]","[[6.54, 7.54], [3.74, 4.74]]",1.65,0.5503786811823428,"[9.887178680671495, 3.3026859254798584, 2.555596474646229]"
7526,"[9.83, 11.38, 2.67]","[[5.13, 6.13], [2.27, 3.27]]",0.64,0.5035538307264985,"[2.790003547387078, 6.434025115749865, 1.0379738969422225]"
7527,"[9.02, 10.11, 3.61]","[[1.99, 2.99], [8.2, 9.2]]",1.95,0.5145408727100361,"[4.511494876454126, 3.81945787911886, 1.59809736174549]"
7528,"[7.35, 9.48, 3.76]","[[3.4, 4.4], [5.96, 6.96]]",2.8,0.4887537155509798,"[1.1116972704305959, 6.116165434435305, 1.6434702280440807]"
7529,"[9.33, 10.61, 3.88]","[[7.05, 8.05], [7.2, 8.2]]",0.75,0.5319514758429325,"[8.060327131540527, 0.6763598097004875, 0.7456836995159881]"
7530,"[10.09, 9.82, 3.46]","[[4.36, 5.36], [2.36, 3.36]]",2.6,0.5191204757323257,"[6.01400188743841, 4.202282141106062, 1.6576337771506127]"
7531,"[11.12, 6.13, 4.2]","[[4.88, 5.88], [0.92, 1.92]]",1.43,0.4987717835622121,"[7.721359898487123, 1.4532197796302997, 1.9521177544561614]"
7532,"[11.24, 6.7, 3.89]","[[4.28, 5.28], [1.36, 2.36]]",2.81,0.5013655859674899,"[3.0725744919290525, 3.852093949878402, 2.098062194916182]"
7533,"[7.1, 10.4, 4.41]","[[3.61, 4.61], [4.63, 5.63]]",1.59,0.5133098721462805,"[0.7179066347483652, 8.416708734035588, 1.912879968838535]"
7534,"[11.25, 10.14, 3.54]","[[7.73, 8.73], [5.99, 6.99]]",0.59,0.5376103722623264,"[0.9613384659461579, 2.143450070647237, 2.5363782600150713]"
7535,"[7.84, 9.76, 3.86]","[[6.29, 7.29], [8.23, 9.23]]",1.56,0.5022918281059502,"[3.4418243749897086, 8.599343839984813, 3.2580478563144295]"
7536,"[9.15, 7.92, 3.53]","[[2.7, 3.7], [4.49, 5.49]]",0.57,0.4860594550713787,"[3.341955438511935, 3.751237024616773, 1.9683543335470914]"
7537,"[9.79, 9.81, 4.08]","[[7.5, 8.5], [6.34, 7.34]]",2.17,0.5342090841909712,"[3.1837335510588436, 2.2285851325002892, 0.7386662050905628]"
7538,"[10.17, 6.79, 3.91]","[[4.56, 5.56], [1.09, 2.09]]",1.51,0.4921555459957694,"[6.804625780464669, 1.847069252774958, 2.195153754927449]"
7539,"[10.6, 9.17, 3.91]","[[4.48, 5.48], [1.83, 2.83]]",3.03,0.5307615091659711,"[9.486820933101894, 8.408775009943307, 1.416259180669245]"
7540,"[11.44, 11.05, 3.62]","[[8.53, 9.53], [6.48, 7.48]]",1.32,0.5517291869829382,"[2.324089795856886, 2.1872006535983224, 0.9159844299941052]"
7541,"[9.73, 11.63, 4.06]","[[4.7, 5.7], [8.16, 9.16]]",1.23,0.5521768330292386,"[1.5327517053422939, 7.81540740942609, 0.540920039531402]"
7542,"[11.3, 8.86, 3.14]","[[1.81, 2.81], [3.26, 4.26]]",1.91,0.5093348714953583,"[9.542089236173142, 2.038693399426819, 2.4755703038005077]"
7543,"[9.98, 11.8, 3.41]","[[2.82, 3.82], [8.84, 9.84]]",0.78,0.5369794011723585,"[3.919872724963086, 8.48232276265887, 2.837998319722002]"
7544,"[8.37, 11.09, 4.26]","[[1.22, 2.22], [3.52, 4.52]]",0.6,0.5352373168437362,"[2.3723899338207444, 2.176856420710733, 2.1709967336922116]"
7545,"[9.07, 10.57, 3.58]","[[4.45, 5.45], [0.87, 1.87]]",3.06,0.519246978262963,"[4.885495770141052, 5.6427210566356925, 2.8973452908807333]"
7546,"[6.47, 9.86, 4.46]","[[0.59, 1.59], [3.86, 4.86]]",1.73,0.4980701741237339,"[5.689284631892087, 0.7290606321205458, 2.076320659766609]"
7547,"[9.62, 7.05, 3.69]","[[4.21, 5.21], [1.33, 2.33]]",2.55,0.48358154434895073,"[1.453306245650463, 3.1461680102183953, 0.8128576344765788]"
7548,"[11.76, 9.42, 2.71]","[[4.08, 5.08], [7.17, 8.17]]",1.76,0.5041311540059247,"[0.6045377118644272, 4.324655104588216, 0.6285800021447503]"
7549,"[10.05, 7.11, 4.2]","[[1.96, 2.96], [4.59, 5.59]]",2.56,0.5040940877498854,"[8.387169497442528, 3.133365638048529, 3.0249698909067284]"
7550,"[9.77, 10.13, 4.43]","[[1.16, 2.16], [8.32, 9.32]]",1.54,0.546896011178552,"[6.835416182904866, 4.9792692406248324, 0.8309492664802678]"
7551,"[10.58, 9.13, 3.01]","[[4.4, 5.4], [5.24, 6.24]]",1.41,0.5005159646151004,"[9.794154456259873, 1.8423601003275267, 2.4411661825677236]"
7552,"[11.99, 6.8, 3.65]","[[2.66, 3.66], [4.72, 5.72]]",2.35,0.5031414496680054,"[1.3133493608544473, 5.1771317306246205, 1.9727804724615734]"
7553,"[10.94, 11.52, 3.07]","[[8.39, 9.39], [4.61, 5.61]]",0.87,0.5327781259060659,"[1.447924891699589, 8.956480234304024, 1.5740148930427433]"
7554,"[11.6, 10.7, 2.53]","[[6.71, 7.71], [3.69, 4.69]]",1.94,0.5092101949028659,"[8.439126487736058, 9.896969111966843, 0.9979114558409261]"
7555,"[11.66, 6.28, 3.6]","[[7.0, 8.0], [2.24, 3.24]]",2.68,0.4894497806811444,"[4.474638293196031, 3.3256623499705427, 0.6393601270465511]"
7556,"[10.25, 11.01, 3.76]","[[4.01, 5.01], [7.36, 8.36]]",2.83,0.5432017476157083,"[5.325225021455038, 0.894458501369769, 2.464884098334408]"
7557,"[6.73, 9.08, 4.34]","[[4.62, 5.62], [6.14, 7.14]]",2.4,0.49013356698696897,"[6.191117937905258, 3.381375535808381, 2.1011864287095285]"
7558,"[7.47, 10.63, 4.42]","[[4.77, 5.77], [4.38, 5.38]]",1.85,0.5217717952788248,"[3.6876280415515357, 3.3592485480722942, 2.8566321911795614]"
7559,"[8.68, 9.8, 4.27]","[[2.4, 3.4], [1.47, 2.47]]",0.83,0.5256451557324429,"[7.822102428575842, 2.842756040784973, 2.6068382267095456]"
7560,"[11.82, 10.58, 3.98]","[[1.95, 2.95], [7.37, 8.37]]",3.47,0.5612164162427038,"[9.893092704051991, 1.2788033779266477, 2.8839170468310407]"
7561,"[11.86, 7.14, 4.01]","[[8.92, 9.92], [5.6, 6.6]]",1.85,0.5180410910903961,"[3.61563392024609, 2.1095954942289943, 3.308896845575301]"
7562,"[9.3, 9.79, 3.6]","[[7.74, 8.74], [5.53, 6.53]]",2.74,0.5140477166923336,"[1.257680321184638, 8.02767945821248, 2.0212304526869063]"
7563,"[9.36, 9.06, 3.73]","[[6.6, 7.6], [7.34, 8.34]]",3.1,0.5100293483381375,"[5.410508122819524, 4.905737433526366, 1.327872945195634]"
7564,"[11.01, 6.49, 3.53]","[[0.92, 1.92], [0.58, 1.58]]",0.95,0.48446974750158533,"[7.891624724081196, 1.9383988642233887, 1.2405439056098841]"
7565,"[9.23, 9.88, 3.91]","[[5.64, 6.64], [1.59, 2.59]]",1.2,0.5235552047824459,"[3.9452948868077944, 8.943881602761016, 1.9803166824339697]"
7566,"[11.1, 9.45, 3.41]","[[9.02, 10.02], [1.12, 2.12]]",1.96,0.5239123832349888,"[7.795332913021101, 5.749322184674159, 2.71282262385383]"
7567,"[9.33, 11.79, 2.74]","[[4.7, 5.7], [5.88, 6.88]]",1.51,0.5045779630321141,"[7.810280896841857, 8.688947931239813, 1.5391406860906642]"
7568,"[11.15, 7.75, 3.69]","[[1.86, 2.86], [1.99, 2.99]]",1.85,0.5109367633728831,"[3.379562128746382, 2.0712164661712413, 2.295212162684678]"
7569,"[8.42, 7.63, 4.37]","[[0.69, 1.69], [4.5, 5.5]]",3.36,0.4965626972704875,"[7.774002197097236, 3.8984251867431876, 0.9335781456825054]"
7570,"[9.75, 8.11, 3.68]","[[4.81, 5.81], [3.23, 4.23]]",1.83,0.5006070550316348,"[7.869355340609131, 0.5284733650907689, 2.077138109554249]"
7571,"[9.4, 11.88, 3.51]","[[6.83, 7.83], [2.53, 3.53]]",2.5,0.5342453667847813,"[0.6796961687788045, 7.122093315284331, 2.822973369715359]"
7572,"[7.06, 9.88, 4.25]","[[0.83, 1.83], [1.2, 2.2]]",1.36,0.5027071496793333,"[0.7918392972121164, 7.024250366216357, 1.9635888949251017]"
7573,"[8.46, 11.28, 3.66]","[[5.37, 6.37], [2.31, 3.31]]",1.23,0.5212217425009971,"[1.9935192585237027, 6.303996157618684, 1.1847963210651211]"
7574,"[8.46, 11.95, 3.33]","[[3.94, 4.94], [5.41, 6.41]]",1.0,0.51706745047567,"[2.2881811215016974, 7.917818169601882, 2.382260416912668]"
7575,"[10.05, 11.95, 3.93]","[[2.95, 3.95], [0.56, 1.56]]",0.97,0.5552208945281836,"[4.571899362654743, 8.15916797554454, 1.1754014132681139]"
7576,"[9.46, 11.62, 2.63]","[[7.33, 8.33], [8.5, 9.5]]",1.58,0.49987378336592436,"[1.857644392089559, 6.098273760255643, 0.7542402824520843]"
7577,"[9.71, 10.2, 3.33]","[[2.02, 3.02], [7.02, 8.02]]",0.66,0.514748545145823,"[3.904465851056905, 3.5620967372533836, 1.4272401494311109]"
7578,"[8.43, 8.04, 3.92]","[[2.93, 3.93], [1.72, 2.72]]",1.45,0.49033611950234923,"[7.223315537674642, 6.612009328890257, 0.6303366905877389]"
7579,"[10.57, 7.47, 3.59]","[[6.18, 7.18], [2.12, 3.12]]",1.9,0.4976474098022975,"[3.29910074258369, 4.017370660831419, 2.370662127171873]"
7580,"[11.31, 11.07, 3.92]","[[4.68, 5.68], [2.81, 3.81]]",3.08,0.5596330361344052,"[2.063638403739083, 1.01068017406021, 0.8653550502066624]"
7581,"[10.67, 10.22, 3.01]","[[3.25, 4.25], [0.5, 1.5]]",1.44,0.5142072708124219,"[6.572429033482144, 8.9826469173943, 1.4070423956791585]"
7582,"[9.64, 11.74, 4.1]","[[1.56, 2.56], [9.31, 10.31]]",3.19,0.5532975367588822,"[6.268289654702181, 6.864053144797491, 2.619443617713761]"
7583,"[9.02, 10.62, 2.78]","[[1.52, 2.52], [5.76, 6.76]]",2.06,0.4905977210534217,"[5.405485819075865, 1.8701861493969232, 1.4994319122645212]"
7584,"[10.8, 8.51, 3.0]","[[2.37, 3.37], [0.55, 1.55]]",1.48,0.4945233882757121,"[9.849736879629424, 4.089880133474551, 2.1566155723265785]"
7585,"[10.84, 8.86, 2.99]","[[6.16, 7.16], [2.43, 3.43]]",0.84,0.4991148900276007,"[0.809535662772747, 5.97096418162611, 1.5054597625817001]"
7586,"[7.17, 8.81, 4.25]","[[3.47, 4.47], [3.88, 4.88]]",1.98,0.49150983847384144,"[5.1327949742614525, 7.616357393181554, 2.5925774713021905]"
7587,"[10.76, 7.55, 3.52]","[[0.84, 1.84], [5.1, 6.1]]",2.58,0.4986384904737994,"[3.514735514550094, 5.843709867544967, 1.6331464075982058]"
7588,"[11.5, 8.43, 3.75]","[[6.67, 7.67], [0.95, 1.95]]",2.13,0.525744737503579,"[3.708594235389597, 4.68073917697496, 3.174355262122374]"
7589,"[8.89, 11.36, 4.24]","[[6.31, 7.31], [8.62, 9.62]]",2.08,0.544227946723866,"[1.4758628948290644, 1.5680054481489512, 2.9647466997799463]"
